domain,url,section,cluster,topic
taxd.co.uk,https://www.taxd.co.uk/taxdpedia/registering-for-self-assessment,service,other,registering for self assessment
taxd.co.uk,https://www.taxd.co.uk/taxdpedia/the-confirmation-statement-cs-01,service,"running the company (accounts, filings, loans, dividends)",the confirmation statement cs 01
taxd.co.uk,https://www.taxd.co.uk/blog/understanding-my-taxes-as-a-landlord/,blog,other,understanding my taxes as a landlord
taxd.co.uk,https://www.taxd.co.uk/blog/tax-allowable-expenses-add-to-my-assessment/,blog,other,tax allowable expenses add to my assessment
taxd.co.uk,https://www.taxd.co.uk/mtd/,service,other,mtd
taxd.co.uk,https://www.taxd.co.uk/taxdpedia/becoming-deemed-domiciled-a-case-study,service,other,becoming deemed domiciled a case study
taxd.co.uk,https://www.taxd.co.uk/blog/side-hustle-tax-calculator/,blog,tools-calculators,side hustle tax calculator
taxd.co.uk,https://www.taxd.co.uk/taxdpedia/national-insurance-record,service,other,national insurance record
taxd.co.uk,https://www.taxd.co.uk/blog/what-should-you-pay-yourself-as-a-company-director/,blog,other,what should you pay yourself as a company director
taxd.co.uk,https://www.taxd.co.uk/fig-calculator/,service,tools-calculators,fig calculator
taxd.co.uk,https://www.taxd.co.uk/blog/understanding-double-taxation-relief-for-uk-expats/,blog,non-resident,understanding double taxation relief for uk expats
taxd.co.uk,https://www.taxd.co.uk/taxdpedia/classes-of-national-insurance,service,other,classes of national insurance
taxd.co.uk,https://www.taxd.co.uk/blog/everything-about-uk-non-resident-tax/,blog,non-resident,everything about uk non resident tax
taxd.co.uk,https://www.taxd.co.uk/taxdpedia/tax-on-rental-deposits,service,other,tax on rental deposits
taxd.co.uk,https://www.taxd.co.uk/blog/side-hustle-tax-deadline-uk/,blog,other,side hustle tax deadline uk
taxd.co.uk,https://www.taxd.co.uk/blog/savings-interest-tax-hmrc/,blog,other,savings interest tax hmrc
taxd.co.uk,https://www.taxd.co.uk/taxdpedia/amending-a-tax-return,service,other,amending a tax return
taxd.co.uk,https://www.taxd.co.uk/taxdpedia/reasonable-excuse-for-late-filing,service,"running the company (accounts, filings, loans, dividends)",reasonable excuse for late filing
taxd.co.uk,https://www.taxd.co.uk/taxdpedia/temporary-non-residence-rules,service,other,temporary non residence rules
taxd.co.uk,https://www.taxd.co.uk/buy-to-let/,service,other,buy to let
taxd.co.uk,https://www.taxd.co.uk/taxdpedia/trivial-benefits-for-directors,service,other,trivial benefits for directors
taxd.co.uk,https://www.taxd.co.uk/faqs/,service,other,faqs
taxd.co.uk,https://www.taxd.co.uk/blog/key-corporation-tax-dates-uk-business-owners-should-know/,blog,"running the company (accounts, filings, loans, dividends)",key corporation tax dates uk business owners should know
taxd.co.uk,https://www.taxd.co.uk/taxdpedia/amending-a-submitted-tax-return,service,other,amending a submitted tax return
taxd.co.uk,https://www.taxd.co.uk/taxdpedia/authorizing-a-tax-agent,service,other,authorizing a tax agent
taxd.co.uk,https://www.taxd.co.uk/taxdpedia/returning-to-the-uk-tax-implications,service,other,returning to the uk tax implications
taxd.co.uk,https://www.taxd.co.uk/blog/p85-tax-refund-calculator-help/,blog,tools-calculators,p85 tax refund calculator help
taxd.co.uk,https://www.taxd.co.uk/taxdpedia/standard-vs-calendar-quarters-mtd,service,other,standard vs calendar quarters mtd
taxd.co.uk,https://www.taxd.co.uk/blog/beware-of-hmrc-scam-letters-how-to-spot-and-avoid-them-examples/,blog,other,beware of hmrc scam letters how to spot and avoid them examples
taxd.co.uk,https://www.taxd.co.uk/taxdpedia/high-income-child-benefit-charge-hicbc,service,other,high income child benefit charge hicbc
taxd.co.uk,https://www.taxd.co.uk/taxdpedia/gig-economy-income,service,other,gig economy income
taxd.co.uk,https://www.taxd.co.uk/landlord/,service,other,landlord
taxd.co.uk,https://www.taxd.co.uk/taxdpedia/record-keeping-for-tax,service,other,record keeping for tax
taxd.co.uk,https://www.taxd.co.uk/blog/master-capital-gains-calculator/,blog,tools-calculators,master capital gains calculator
taxd.co.uk,https://www.taxd.co.uk/taxdpedia/section-24-mortgage-interest-restriction-for-landlords,service,SPV mortgages,section 24 mortgage interest restriction for landlords
taxd.co.uk,https://www.taxd.co.uk/taxdpedia/payment-protection-insurance-ppi-tax,service,other,payment protection insurance ppi tax
taxd.co.uk,https://www.taxd.co.uk/taxdpedia/the-p45-form,service,other,the p45 form
taxd.co.uk,https://www.taxd.co.uk/blog/how-to-file-your-self-assessment-tax-return-uk-step-by-step-guide/,blog,other,how to file your self assessment tax return uk step by step guide
taxd.co.uk,https://www.taxd.co.uk/taxdpedia/documents-for-self-assessment,service,other,documents for self assessment
taxd.co.uk,https://www.taxd.co.uk/blog/retiring-our-35-self-assessment-plan/,blog,other,retiring our 35 self assessment plan
taxd.co.uk,https://www.taxd.co.uk/taxdpedia/connected-persons-rules,service,other,connected persons rules
taxd.co.uk,https://www.taxd.co.uk/blog/comprehensive-guide-to-reporting-and-paying-tax-on-uk-trust-income/,blog,other,comprehensive guide to reporting and paying tax on uk trust income
taxd.co.uk,https://www.taxd.co.uk/blog/register-as-self-employed/,blog,other,register as self employed
taxd.co.uk,https://www.taxd.co.uk/blog/self-assessment-online-chat/,blog,other,self assessment online chat
taxd.co.uk,https://www.taxd.co.uk/taxdpedia/student-loan-repayments,service,other,student loan repayments
taxd.co.uk,https://www.taxd.co.uk/blog/overseas-landlords-does-making-tax-digital-affect-you/,blog,non-resident,overseas landlords does making tax digital affect you
taxd.co.uk,https://www.taxd.co.uk/blog/6-tips-when-submitting-your-self-assessment-with-taxd/,blog,other,6 tips when submitting your self assessment with taxd
taxd.co.uk,https://www.taxd.co.uk/blog/what-are-my-responsibilities-as-a-company-director/,blog,other,what are my responsibilities as a company director
taxd.co.uk,https://www.taxd.co.uk/taxdpedia/late-filing-penalties,service,"running the company (accounts, filings, loans, dividends)",late filing penalties
taxd.co.uk,https://www.taxd.co.uk/taxdpedia/changing-your-address-with-hmrc,service,other,changing your address with hmrc
taxd.co.uk,https://www.taxd.co.uk/taxdpedia/understanding-your-hmrc-statement-of-account,service,"running the company (accounts, filings, loans, dividends)",understanding your hmrc statement of account
taxd.co.uk,https://www.taxd.co.uk/taxdpedia/director-s-loan-and-benefit-in-kind-a-case-study,service,other,director s loan and benefit in kind a case study
taxd.co.uk,https://www.taxd.co.uk/blog/capital-gains-calculator/,blog,tools-calculators,capital gains calculator
taxd.co.uk,https://www.taxd.co.uk/taxdpedia/failing-the-full-time-work-overseas-test-a-case-study,service,non-resident,failing the full time work overseas test a case study
taxd.co.uk,https://www.taxd.co.uk/blog/should-i-buy-a-rental-property-in-my-name-or-as-a-limited-company/,blog,incorporate-or-not,should i buy a rental property in my name or as a limited company
taxd.co.uk,https://www.taxd.co.uk/taxdpedia/category/tax-deadlines-and-payments,service,other,tax deadlines and payments
taxd.co.uk,https://www.taxd.co.uk/blog/selling-your-uk-btl-property-capital-gains/,blog,other,selling your uk btl property capital gains
taxd.co.uk,https://www.taxd.co.uk/taxdpedia/how-to-sign-up-for-mtd,service,other,how to sign up for mtd
taxd.co.uk,https://www.taxd.co.uk/taxdpedia/the-abolition-of-furnished-holiday-lettings-what-landlords-must-know,service,other,the abolition of furnished holiday lettings what landlords must know
taxd.co.uk,https://www.taxd.co.uk/blog/max-at-taxd-ai-tax-assistant/,blog,other,max at taxd ai tax assistant
taxd.co.uk,https://www.taxd.co.uk/blog/do-i-receive-a-uk-personal-allowance-if-i-live-abroad/,blog,other,do i receive a uk personal allowance if i live abroad
taxd.co.uk,https://www.taxd.co.uk/taxdpedia/badr-rate-changes-what-business-owners-need-to-know,service,other,badr rate changes what business owners need to know
taxd.co.uk,https://www.taxd.co.uk/max-ai-usage-policy/,service,other,max ai usage policy
taxd.co.uk,https://www.taxd.co.uk/blog/hmrc-cgt-calculator-guide/,blog,tools-calculators,hmrc cgt calculator guide
taxd.co.uk,https://www.taxd.co.uk/taxdpedia/cryptocurrency-tax,service,other,cryptocurrency tax
taxd.co.uk,https://www.taxd.co.uk/blog/split-year-tax-uk-non-resident/,blog,non-resident,split year tax uk non resident
taxd.co.uk,https://www.taxd.co.uk/taxdpedia/professional-subscriptions-as-an-expense,service,other,professional subscriptions as an expense
taxd.co.uk,https://www.taxd.co.uk/blog/how-to-reduce-tax-bill-as-a-uk-freelancer/,blog,other,how to reduce tax bill as a uk freelancer
taxd.co.uk,https://www.taxd.co.uk/taxdpedia/the-family-tie-srt,service,other,the family tie srt
taxd.co.uk,https://www.taxd.co.uk/taxdpedia/the-non-resident-landlord-scheme-nrls,service,non-resident,the non resident landlord scheme nrls
taxd.co.uk,https://www.taxd.co.uk/taxdpedia/mtd-multiple-income-sources,service,other,mtd multiple income sources
taxd.co.uk,https://www.taxd.co.uk/blog/do-i-need-to-report-my-crypto-sales/,blog,other,do i need to report my crypto sales
taxd.co.uk,https://www.taxd.co.uk/blog/p85-tax-refund-calculator/,blog,tools-calculators,p85 tax refund calculator
taxd.co.uk,https://www.taxd.co.uk/taxdpedia/salary-sacrifice-how-it-works-and-what-you-can-sacrifice,service,other,salary sacrifice how it works and what you can sacrifice
taxd.co.uk,https://www.taxd.co.uk/landlord-non-res/,service,other,landlord non res
taxd.co.uk,https://www.taxd.co.uk/blog/how-to-do-a-self-assessment/,blog,other,how to do a self assessment
taxd.co.uk,https://www.taxd.co.uk/blog/what-happens-if-i-miss-the-deadline-to-submit-my-tax-return-form/,blog,other,what happens if i miss the deadline to submit my tax return form
taxd.co.uk,https://www.taxd.co.uk/taxdpedia/uk-income-tax-bands,service,other,uk income tax bands
taxd.co.uk,https://www.taxd.co.uk/nrla/,service,other,nrla
taxd.co.uk,https://www.taxd.co.uk/non-res-foreign/,service,other,non res foreign
taxd.co.uk,https://www.taxd.co.uk/blog/what-tax-deductions-and-credits-am-i-eligible-for/,blog,other,what tax deductions and credits am i eligible for
taxd.co.uk,https://www.taxd.co.uk/blog/foreign-income-regime-fig-tax-guide/,blog,other,foreign income regime fig tax guide
taxd.co.uk,https://www.taxd.co.uk/contact-us/,service,other,contact us
taxd.co.uk,https://www.taxd.co.uk/taxdpedia/payments-on-account-a-full-guide,service,"running the company (accounts, filings, loans, dividends)",payments on account a full guide
taxd.co.uk,https://www.taxd.co.uk/blog/do-i-need-to-complete-a-tax-return/,blog,other,do i need to complete a tax return
taxd.co.uk,https://www.taxd.co.uk/blog/uk-autumn-budget-breakdown/,blog,other,uk autumn budget breakdown
taxd.co.uk,https://www.taxd.co.uk/blog/how-making-tax-digital-impacts-sole-traders/,blog,other,how making tax digital impacts sole traders
taxd.co.uk,https://www.taxd.co.uk/taxdpedia/IR-35-rules-for-contractors,service,other,IR 35 rules for contractors
taxd.co.uk,https://www.taxd.co.uk/taxdpedia/the-family-tie-and-school-holidays-a-case-study,service,other,the family tie and school holidays a case study
taxd.co.uk,https://www.taxd.co.uk/blog/how-to-file-free-dormant-accounts-for-uk-ltd/,blog,"running the company (accounts, filings, loans, dividends)",how to file free dormant accounts for uk ltd
taxd.co.uk,https://www.taxd.co.uk/blog/simplifying-your-uk-side-hustle-tax-a-guide-for-expats/,blog,non-resident,simplifying your uk side hustle tax a guide for expats
taxd.co.uk,https://www.taxd.co.uk/blog/can-i-make-voluntary-nic-contributions-from-abroad/,blog,other,can i make voluntary nic contributions from abroad
taxd.co.uk,https://www.taxd.co.uk/taxdpedia/category/tax-in-action,service,other,tax in action
taxd.co.uk,https://www.taxd.co.uk/blog/dormant-tax-filing/,blog,"running the company (accounts, filings, loans, dividends)",dormant tax filing
taxd.co.uk,https://www.taxd.co.uk/prr-calculator/,service,tools-calculators,prr calculator
taxd.co.uk,https://www.taxd.co.uk/taxdpedia/dividends-vs-salary,service,"running the company (accounts, filings, loans, dividends)",dividends vs salary
taxd.co.uk,https://www.taxd.co.uk/taxdpedia/appealing-hmrc-penalties,service,other,appealing hmrc penalties
taxd.co.uk,https://www.taxd.co.uk/taxdpedia/category/getting-started,service,other,getting started
taxd.co.uk,https://www.taxd.co.uk/personal,service,other,personal
taxd.co.uk,https://www.taxd.co.uk/taxdpedia/individual-savings-accounts-is-as,service,"running the company (accounts, filings, loans, dividends)",individual savings accounts is as
taxd.co.uk,https://www.taxd.co.uk/taxdpedia/use-of-home-as-an-office,service,other,use of home as an office
taxd.co.uk,https://www.taxd.co.uk/taxdpedia/quarterly-updates,service,other,quarterly updates
taxd.co.uk,https://www.taxd.co.uk/taxdpedia/reporting-income-from-trusts-and-estates-r185-form,service,other,reporting income from trusts and estates r185 form
taxd.co.uk,https://www.taxd.co.uk/taxdpedia/qualifying-income-the-30k-50k-thresholds,service,other,qualifying income the 30k 50k thresholds
taxd.co.uk,https://www.taxd.co.uk/ev-salary-sacrifice-calculator/,service,tools-calculators,ev salary sacrifice calculator
taxd.co.uk,https://www.taxd.co.uk/terms-and-conditions/,service,other,terms and conditions
taxd.co.uk,https://www.taxd.co.uk/blog/uk-landlord-making-tax-digital-top-tips/,blog,other,uk landlord making tax digital top tips
taxd.co.uk,https://www.taxd.co.uk/blog/what-to-pay-myself-as-a-director-of-my-limited-company/,blog,other,what to pay myself as a director of my limited company
taxd.co.uk,https://www.taxd.co.uk/company,service,other,company
taxd.co.uk,https://www.taxd.co.uk/blog/personal-trainer-or-online-coach-heres-what-tax-means-for-you/,blog,other,personal trainer or online coach heres what tax means for you
taxd.co.uk,https://www.taxd.co.uk/taxdpedia/using-taxd-with-your-accountant,service,"running the company (accounts, filings, loans, dividends)",using taxd with your accountant
taxd.co.uk,https://www.taxd.co.uk/taxdpedia/vat-registration-for-limited-companies,service,other,vat registration for limited companies
taxd.co.uk,https://www.taxd.co.uk/taxdpedia/foreign-income-and-gains-regime-a-case-study,service,other,foreign income and gains regime a case study
taxd.co.uk,https://www.taxd.co.uk/about-us/,service,other,about us
taxd.co.uk,https://www.taxd.co.uk/blog/how-to-register-as-self-employed-and-get-your-utr-number/,blog,other,how to register as self employed and get your utr number
taxd.co.uk,https://www.taxd.co.uk/taxdpedia/the-statutory-residence-test-srt,service,other,the statutory residence test srt
taxd.co.uk,https://www.taxd.co.uk/taxdpedia/non-resident-cgt-on-uk-property-a-filing-guide,service,non-resident,non resident cgt on uk property a filing guide
taxd.co.uk,https://www.taxd.co.uk/taxdpedia/company-car-tax,service,other,company car tax
taxd.co.uk,https://www.taxd.co.uk/taxdpedia/foreign-income-and-gains-regime,service,other,foreign income and gains regime
taxd.co.uk,https://www.taxd.co.uk/taxdpedia/mtd-penalties-points-based-system,service,other,mtd penalties points based system
taxd.co.uk,https://www.taxd.co.uk/blog/limited-company-director-responsibilities/,blog,other,limited company director responsibilities
