case_type,year,quarter,category,party,gender,representation,count
Domestic Violence,2021,4,Party,Applicant,Unknown,N,38
Domestic Violence,2021,4,Party,Applicant,Unknown,Y,83
Domestic Violence,2021,4,Party,Respondent,Female,N,583
Domestic Violence,2021,4,Party,Respondent,Female,Y,136
Domestic Violence,2021,4,Party,Respondent,Male,N,4385
Domestic Violence,2021,4,Party,Respondent,Male,Y,621
Domestic Violence,2021,4,Party,Respondent,Unknown,N,108
Domestic Violence,2021,4,Party,Respondent,Unknown,Y,14
Domestic Violence,2022,1,Cases, , , ,8029
Domestic Violence,2022,1,Cases with a hearing, , , ,6305
Domestic Violence,2022,1,Party,Applicant,Female,N,1363
Domestic Violence,2022,1,Party,Applicant,Female,Y,4032
Domestic Violence,2022,1,Party,Applicant,Male,N,350
Domestic Violence,2022,1,Party,Applicant,Male,Y,379
Domestic Violence,2022,1,Party,Applicant,Unknown,N,61
Domestic Violence,2022,1,Party,Applicant,Unknown,Y,139
Domestic Violence,2022,1,Party,Respondent,Female,N,663
Domestic Violence,2022,1,Party,Respondent,Female,Y,160
Domestic Violence,2022,1,Party,Respondent,Male,N,4645
Domestic Violence,2022,1,Party,Respondent,Male,Y,676
Domestic Violence,2022,1,Party,Respondent,Unknown,N,159
Domestic Violence,2022,1,Party,Respondent,Unknown,Y,33
Domestic Violence,2022,2,Cases, , , ,7563
Domestic Violence,2022,2,Cases with a hearing, , , ,6108
Domestic Violence,2022,2,Party,Applicant,Female,N,1295
Domestic Violence,2022,2,Party,Applicant,Female,Y,3947
Domestic Violence,2022,2,Party,Applicant,Male,N,341
Domestic Violence,2022,2,Party,Applicant,Male,Y,399
Domestic Violence,2022,2,Party,Applicant,Unknown,N,47
Domestic Violence,2022,2,Party,Applicant,Unknown,Y,90
Domestic Violence,2022,2,Party,Respondent,Female,N,703
Domestic Violence,2022,2,Party,Respondent,Female,Y,151
Domestic Violence,2022,2,Party,Respondent,Male,N,4560
Domestic Violence,2022,2,Party,Respondent,Male,Y,592
Domestic Violence,2022,2,Party,Respondent,Unknown,N,98
Domestic Violence,2022,2,Party,Respondent,Unknown,Y,21
Domestic Violence,2022,3,Cases, , , ,7839
Domestic Violence,2022,3,Cases with a hearing, , , ,6341
Domestic Violence,2022,3,Party,Applicant,Female,N,1370
Domestic Violence,2022,3,Party,Applicant,Female,Y,4054
Domestic Violence,2022,3,Party,Applicant,Male,N,366
Domestic Violence,2022,3,Party,Applicant,Male,Y,421
Domestic Violence,2022,3,Party,Applicant,Unknown,N,43
Domestic Violence,2022,3,Party,Applicant,Unknown,Y,100
Domestic Violence,2022,3,Party,Respondent,Female,N,771
Domestic Violence,2022,3,Party,Respondent,Female,Y,150
Domestic Violence,2022,3,Party,Respondent,Male,N,4678
Domestic Violence,2022,3,Party,Respondent,Male,Y,630
Domestic Violence,2022,3,Party,Respondent,Unknown,N,130
Domestic Violence,2022,3,Party,Respondent,Unknown,Y,24
Domestic Violence,2022,4,Cases, , , ,7631
Domestic Violence,2022,4,Cases with a hearing, , , ,6183
Domestic Violence,2022,4,Party,Applicant,Female,N,1316
Domestic Violence,2022,4,Party,Applicant,Female,Y,3967
Domestic Violence,2022,4,Party,Applicant,Male,N,334
Domestic Violence,2022,4,Party,Applicant,Male,Y,375
Domestic Violence,2022,4,Party,Applicant,Unknown,N,60
Domestic Violence,2022,4,Party,Applicant,Unknown,Y,135
Domestic Violence,2022,4,Party,Respondent,Female,N,656
Domestic Violence,2022,4,Party,Respondent,Female,Y,133
Domestic Violence,2022,4,Party,Respondent,Male,N,4612
Domestic Violence,2022,4,Party,Respondent,Male,Y,627
Domestic Violence,2022,4,Party,Respondent,Unknown,N,170
Domestic Violence,2022,4,Party,Respondent,Unknown,Y,22
Domestic Violence,2023,1,Cases, , , ,7962
Domestic Violence,2023,1,Cases with a hearing, , , ,6574
Domestic Violence,2023,1,Party,Applicant,Female,N,1460
Domestic Violence,2023,1,Party,Applicant,Female,Y,4211
Domestic Violence,2023,1,Party,Applicant,Male,N,363
Domestic Violence,2023,1,Party,Applicant,Male,Y,388
Domestic Violence,2023,1,Party,Applicant,Unknown,N,49
Domestic Violence,2023,1,Party,Applicant,Unknown,Y,113
Domestic Violence,2023,1,Party,Respondent,Female,N,712
Domestic Violence,2023,1,Party,Respondent,Female,Y,127
Domestic Violence,2023,1,Party,Respondent,Male,N,4932
Domestic Violence,2023,1,Party,Respondent,Male,Y,677
Domestic Violence,2023,1,Party,Respondent,Unknown,N,131
Domestic Violence,2023,1,Party,Respondent,Unknown,Y,13
Domestic Violence,2023,2,Cases, , , ,7498
Domestic Violence,2023,2,Cases with a hearing, , , ,6100
Domestic Violence,2023,2,Party,Applicant,Female,N,1361
Domestic Violence,2023,2,Party,Applicant,Female,Y,3836
Domestic Violence,2023,2,Party,Applicant,Male,N,376
Domestic Violence,2023,2,Party,Applicant,Male,Y,379
Domestic Violence,2023,2,Party,Applicant,Unknown,N,44
Domestic Violence,2023,2,Party,Applicant,Unknown,Y,116
Domestic Violence,2023,2,Party,Respondent,Female,N,731
Domestic Violence,2023,2,Party,Respondent,Female,Y,154
Domestic Violence,2023,2,Party,Respondent,Male,N,4519
Domestic Violence,2023,2,Party,Respondent,Male,Y,585
Domestic Violence,2023,2,Party,Respondent,Unknown,N,133
Domestic Violence,2023,2,Party,Respondent,Unknown,Y,19
Domestic Violence,2023,3,Cases, , , ,7733
Domestic Violence,2023,3,Cases with a hearing, , , ,6210
Domestic Violence,2023,3,Party,Applicant,Female,N,1411
Domestic Violence,2023,3,Party,Applicant,Female,Y,3734
Domestic Violence,2023,3,Party,Applicant,Male,N,428
Domestic Violence,2023,3,Party,Applicant,Male,Y,375
Domestic Violence,2023,3,Party,Applicant,Unknown,N,92
Domestic Violence,2023,3,Party,Applicant,Unknown,Y,182
Domestic Violence,2023,3,Party,Respondent,Female,N,754
Domestic Violence,2023,3,Party,Respondent,Female,Y,178
Domestic Violence,2023,3,Party,Respondent,Male,N,4460
Domestic Violence,2023,3,Party,Respondent,Male,Y,599
Domestic Violence,2023,3,Party,Respondent,Unknown,N,222
Domestic Violence,2023,3,Party,Respondent,Unknown,Y,27
Domestic Violence,2023,4,Cases, , , ,7162
Domestic Violence,2023,4,Cases with a hearing, , , ,5887
Domestic Violence,2023,4,Party,Applicant,Female,N,1268
Domestic Violence,2023,4,Party,Applicant,Female,Y,3633
Domestic Violence,2023,4,Party,Applicant,Male,N,379
Domestic Violence,2023,4,Party,Applicant,Male,Y,340
Domestic Violence,2023,4,Party,Applicant,Unknown,N,89
Domestic Violence,2023,4,Party,Applicant,Unknown,Y,190
Domestic Violence,2023,4,Party,Respondent,Female,N,695
Domestic Violence,2023,4,Party,Respondent,Female,Y,156
Domestic Violence,2023,4,Party,Respondent,Male,N,4290
Domestic Violence,2023,4,Party,Respondent,Male,Y,499
Domestic Violence,2023,4,Party,Respondent,Unknown,N,240
Domestic Violence,2023,4,Party,Respondent,Unknown,Y,26
Domestic Violence,2024,1,Cases, , , ,7393
Domestic Violence,2024,1,Cases with a hearing, , , ,6075
Domestic Violence,2024,1,Party,Applicant,Female,N,1415
Domestic Violence,2024,1,Party,Applicant,Female,Y,3697
Domestic Violence,2024,1,Party,Applicant,Male,N,396
Domestic Violence,2024,1,Party,Applicant,Male,Y,373
Domestic Violence,2024,1,Party,Applicant,Unknown,N,61
Domestic Violence,2024,1,Party,Applicant,Unknown,Y,140
Domestic Violence,2024,1,Party,Respondent,Female,N,735
Domestic Violence,2024,1,Party,Respondent,Female,Y,155
Domestic Violence,2024,1,Party,Respondent,Male,N,4415
Domestic Violence,2024,1,Party,Respondent,Male,Y,581
Domestic Violence,2024,1,Party,Respondent,Unknown,N,173
Domestic Violence,2024,1,Party,Respondent,Unknown,Y,25
Domestic Violence,2024,2,Cases, , , ,7435
Domestic Violence,2024,2,Cases with a hearing, , , ,6048
Domestic Violence,2024,2,Party,Applicant,Female,N,1224
Domestic Violence,2024,2,Party,Applicant,Female,Y,3686
Domestic Violence,2024,2,Party,Applicant,Male,N,382
Domestic Violence,2024,2,Party,Applicant,Male,Y,423
Domestic Violence,2024,2,Party,Applicant,Unknown,N,87
Domestic Violence,2024,2,Party,Applicant,Unknown,Y,253
Domestic Violence,2024,2,Party,Respondent,Female,N,770
Domestic Violence,2024,2,Party,Respondent,Female,Y,178
Domestic Violence,2024,2,Party,Respondent,Male,N,4215
Domestic Violence,2024,2,Party,Respondent,Male,Y,571
Domestic Violence,2024,2,Party,Respondent,Unknown,N,304
Domestic Violence,2024,2,Party,Respondent,Unknown,Y,38
Domestic Violence,2024,3,Cases, , , ,7492
Domestic Violence,2024,3,Cases with a hearing, , , ,6116
Domestic Violence,2024,3,Party,Applicant,Female,N,1287
Domestic Violence,2024,3,Party,Applicant,Female,Y,3660
Domestic Violence,2024,3,Party,Applicant,Male,N,363
Domestic Violence,2024,3,Party,Applicant,Male,Y,414
Domestic Violence,2024,3,Party,Applicant,Unknown,N,96
Domestic Violence,2024,3,Party,Applicant,Unknown,Y,299
Domestic Violence,2024,3,Party,Respondent,Female,N,758
Domestic Violence,2024,3,Party,Respondent,Female,Y,154
Domestic Violence,2024,3,Party,Respondent,Male,N,4264
Domestic Violence,2024,3,Party,Respondent,Male,Y,563
Domestic Violence,2024,3,Party,Respondent,Unknown,N,341
Domestic Violence,2024,3,Party,Respondent,Unknown,Y,54
Domestic Violence,2024,4,Cases, , , ,7179
Domestic Violence,2024,4,Cases with a hearing, , , ,5954
Domestic Violence,2024,4,Party,Applicant,Female,N,1325
Domestic Violence,2024,4,Party,Applicant,Female,Y,3415
Domestic Violence,2024,4,Party,Applicant,Male,N,404
Domestic Violence,2024,4,Party,Applicant,Male,Y,369
Domestic Violence,2024,4,Party,Applicant,Unknown,N,138
Domestic Violence,2024,4,Party,Applicant,Unknown,Y,305
Domestic Violence,2024,4,Party,Respondent,Female,N,730
Domestic Violence,2024,4,Party,Respondent,Female,Y,162
Domestic Violence,2024,4,Party,Respondent,Male,N,4104
Domestic Violence,2024,4,Party,Respondent,Male,Y,510
Domestic Violence,2024,4,Party,Respondent,Unknown,N,414
Domestic Violence,2024,4,Party,Respondent,Unknown,Y,47
Domestic Violence,2025,1,Cases, , , ,7501
Domestic Violence,2025,1,Cases with a hearing, , , ,6280
Domestic Violence,2025,1,Party,Applicant,Female,N,1392
Domestic Violence,2025,1,Party,Applicant,Female,Y,3585
Domestic Violence,2025,1,Party,Applicant,Male,N,428
Domestic Violence,2025,1,Party,Applicant,Male,Y,402
Domestic Violence,2025,1,Party,Applicant,Unknown,N,133
Domestic Violence,2025,1,Party,Applicant,Unknown,Y,349
Domestic Violence,2025,1,Party,Respondent,Female,N,817
Domestic Violence,2025,1,Party,Respondent,Female,Y,157
Domestic Violence,2025,1,Party,Respondent,Male,N,4250
Domestic Violence,2025,1,Party,Respondent,Male,Y,614
Domestic Violence,2025,1,Party,Respondent,Unknown,N,411
Domestic Violence,2025,1,Party,Respondent,Unknown,Y,56
Domestic Violence,2025,2,Cases, , , ,7491
Domestic Violence,2025,2,Cases with a hearing, , , ,6140
Domestic Violence,2025,2,Party,Applicant,Female,N,1327
Domestic Violence,2025,2,Party,Applicant,Female,Y,3485
Domestic Violence,2025,2,Party,Applicant,Male,N,464
Domestic Violence,2025,2,Party,Applicant,Male,Y,424
Domestic Violence,2025,2,Party,Applicant,Unknown,N,151
Domestic Violence,2025,2,Party,Applicant,Unknown,Y,296
Domestic Violence,2025,2,Party,Respondent,Female,N,882
Domestic Violence,2025,2,Party,Respondent,Female,Y,113
Domestic Violence,2025,2,Party,Respondent,Male,N,4278
Domestic Violence,2025,2,Party,Respondent,Male,Y,457
Domestic Violence,2025,2,Party,Respondent,Unknown,N,401
Domestic Violence,2025,2,Party,Respondent,Unknown,Y,42
Private Law,2011,1,Cases,,,,13502
Private Law,2011,1,Cases with a hearing,,,,12574
Private Law,2011,1,Party,Applicant,Female,N,1053
Private Law,2011,1,Party,Applicant,Female,Y,3928
Private Law,2011,1,Party,Applicant,Male,N,2369
Private Law,2011,1,Party,Applicant,Male,Y,5775
Private Law,2011,1,Party,Applicant,Unknown,N,26
Private Law,2011,1,Party,Applicant,Unknown,Y,25
Private Law,2011,1,Party,Respondent,Female,N,3972
Private Law,2011,1,Party,Respondent,Female,Y,5166
Private Law,2011,1,Party,Respondent,Male,N,2713
Private Law,2011,1,Party,Respondent,Male,Y,2012
Private Law,2011,1,Party,Respondent,Unknown,N,109
Private Law,2011,1,Party,Respondent,Unknown,Y,35
Private Law,2011,2,Cases,,,,10539
Private Law,2011,2,Cases with a hearing,,,,9894
Private Law,2011,2,Party,Applicant,Female,N,1026
Private Law,2011,2,Party,Applicant,Female,Y,3309
Private Law,2011,2,Party,Applicant,Male,N,1944
Private Law,2011,2,Party,Applicant,Male,Y,4144
Private Law,2011,2,Party,Applicant,Unknown,N,17
Private Law,2011,2,Party,Applicant,Unknown,Y,14
Private Law,2011,2,Party,Respondent,Female,N,3188
Private Law,2011,2,Party,Respondent,Female,Y,3744
Private Law,2011,2,Party,Respondent,Male,N,2534
Private Law,2011,2,Party,Respondent,Male,Y,1554
Private Law,2011,2,Party,Respondent,Unknown,N,102
Private Law,2011,2,Party,Respondent,Unknown,Y,11
Private Law,2011,3,Cases,,,,12836
Private Law,2011,3,Cases with a hearing,,,,12039
Private Law,2011,3,Party,Applicant,Female,N,1119
Private Law,2011,3,Party,Applicant,Female,Y,3818
Private Law,2011,3,Party,Applicant,Male,N,2311
Private Law,2011,3,Party,Applicant,Male,Y,5423
Private Law,2011,3,Party,Applicant,Unknown,N,11
Private Law,2011,3,Party,Applicant,Unknown,Y,13
Private Law,2011,3,Party,Respondent,Female,N,3819
Private Law,2011,3,Party,Respondent,Female,Y,4763
Private Law,2011,3,Party,Respondent,Male,N,2879
Private Law,2011,3,Party,Respondent,Male,Y,1875
Private Law,2011,3,Party,Respondent,Unknown,N,116
Private Law,2011,3,Party,Respondent,Unknown,Y,18
Private Law,2011,4,Cases,,,,12169
Private Law,2011,4,Cases with a hearing,,,,11424
Private Law,2011,4,Party,Applicant,Female,N,1045
Private Law,2011,4,Party,Applicant,Female,Y,3556
Private Law,2011,4,Party,Applicant,Male,N,2162
Private Law,2011,4,Party,Applicant,Male,Y,5250
Private Law,2011,4,Party,Applicant,Unknown,N,22
Private Law,2011,4,Party,Applicant,Unknown,Y,13
Private Law,2011,4,Party,Respondent,Female,N,3748
Private Law,2011,4,Party,Respondent,Female,Y,4511
Private Law,2011,4,Party,Respondent,Male,N,2633
Private Law,2011,4,Party,Respondent,Male,Y,1704
Private Law,2011,4,Party,Respondent,Unknown,N,102
Private Law,2011,4,Party,Respondent,Unknown,Y,15
Private Law,2012,1,Cases,,,,13202
Private Law,2012,1,Cases with a hearing,,,,12482
Private Law,2012,1,Party,Applicant,Female,N,1115
Private Law,2012,1,Party,Applicant,Female,Y,3921
Private Law,2012,1,Party,Applicant,Male,N,2416
Private Law,2012,1,Party,Applicant,Male,Y,5592
Private Law,2012,1,Party,Applicant,Unknown,N,22
Private Law,2012,1,Party,Applicant,Unknown,Y,15
Private Law,2012,1,Party,Respondent,Female,N,4000
Private Law,2012,1,Party,Respondent,Female,Y,4982
Private Law,2012,1,Party,Respondent,Male,N,2954
Private Law,2012,1,Party,Respondent,Male,Y,1836
Private Law,2012,1,Party,Respondent,Unknown,N,120
Private Law,2012,1,Party,Respondent,Unknown,Y,14
Private Law,2012,2,Cases,,,,12380
Private Law,2012,2,Cases with a hearing,,,,11661
Private Law,2012,2,Party,Applicant,Female,N,1063
Private Law,2012,2,Party,Applicant,Female,Y,3695
Private Law,2012,2,Party,Applicant,Male,N,2356
Private Law,2012,2,Party,Applicant,Male,Y,5103
Private Law,2012,2,Party,Applicant,Unknown,N,25
Private Law,2012,2,Party,Applicant,Unknown,Y,16
Private Law,2012,2,Party,Respondent,Female,N,3898
Private Law,2012,2,Party,Respondent,Female,Y,4429
Private Law,2012,2,Party,Respondent,Male,N,2869
Private Law,2012,2,Party,Respondent,Male,Y,1705
Private Law,2012,2,Party,Respondent,Unknown,N,102
Private Law,2012,2,Party,Respondent,Unknown,Y,12
Private Law,2012,3,Cases,,,,13712
Private Law,2012,3,Cases with a hearing,,,,12955
Private Law,2012,3,Party,Applicant,Female,N,1193
Private Law,2012,3,Party,Applicant,Female,Y,4103
Private Law,2012,3,Party,Applicant,Male,N,2651
Private Law,2012,3,Party,Applicant,Male,Y,5615
Private Law,2012,3,Party,Applicant,Unknown,N,28
Private Law,2012,3,Party,Applicant,Unknown,Y,22
Private Law,2012,3,Party,Respondent,Female,N,4306
Private Law,2012,3,Party,Respondent,Female,Y,4960
Private Law,2012,3,Party,Respondent,Male,N,3208
Private Law,2012,3,Party,Respondent,Male,Y,1886
Private Law,2012,3,Party,Respondent,Unknown,N,90
Private Law,2012,3,Party,Respondent,Unknown,Y,17
Private Law,2012,4,Cases,,,,12743
Private Law,2012,4,Cases with a hearing,,,,12087
Private Law,2012,4,Party,Applicant,Female,N,1167
Private Law,2012,4,Party,Applicant,Female,Y,3744
Private Law,2012,4,Party,Applicant,Male,N,2414
Private Law,2012,4,Party,Applicant,Male,Y,5380
Private Law,2012,4,Party,Applicant,Unknown,N,24
Private Law,2012,4,Party,Applicant,Unknown,Y,18
Private Law,2012,4,Party,Respondent,Female,N,4127
Private Law,2012,4,Party,Respondent,Female,Y,4531
Private Law,2012,4,Party,Respondent,Male,N,2943
Private Law,2012,4,Party,Respondent,Male,Y,1694
Private Law,2012,4,Party,Respondent,Unknown,N,118
Private Law,2012,4,Party,Respondent,Unknown,Y,20
Private Law,2013,1,Cases,,,,13534
Private Law,2013,1,Cases with a hearing,,,,12844
Private Law,2013,1,Party,Applicant,Female,N,1276
Private Law,2013,1,Party,Applicant,Female,Y,4064
Private Law,2013,1,Party,Applicant,Male,N,2627
Private Law,2013,1,Party,Applicant,Male,Y,5494
Private Law,2013,1,Party,Applicant,Unknown,N,23
Private Law,2013,1,Party,Applicant,Unknown,Y,15
Private Law,2013,1,Party,Respondent,Female,N,4919
Private Law,2013,1,Party,Respondent,Female,Y,4212
Private Law,2013,1,Party,Respondent,Male,N,3404
Private Law,2013,1,Party,Respondent,Male,Y,1692
Private Law,2013,1,Party,Respondent,Unknown,N,123
Private Law,2013,1,Party,Respondent,Unknown,Y,12
Private Law,2013,2,Cases,,,,15567
Private Law,2013,2,Cases with a hearing,,,,14887
Private Law,2013,2,Party,Applicant,Female,N,1747
Private Law,2013,2,Party,Applicant,Female,Y,3847
Private Law,2013,2,Party,Applicant,Male,N,3580
Private Law,2013,2,Party,Applicant,Male,Y,6434
Private Law,2013,2,Party,Applicant,Unknown,N,20
Private Law,2013,2,Party,Applicant,Unknown,Y,17
Private Law,2013,2,Party,Respondent,Female,N,7357
Private Law,2013,2,Party,Respondent,Female,Y,3676
Private Law,2013,2,Party,Respondent,Male,N,4087
Private Law,2013,2,Party,Respondent,Male,Y,1204
Private Law,2013,2,Party,Respondent,Unknown,N,132
Private Law,2013,2,Party,Respondent,Unknown,Y,17
Private Law,2013,3,Cases,,,,13997
Private Law,2013,3,Cases with a hearing,,,,13306
Private Law,2013,3,Party,Applicant,Female,N,2091
Private Law,2013,3,Party,Applicant,Female,Y,3039
Private Law,2013,3,Party,Applicant,Male,N,4165
Private Law,2013,3,Party,Applicant,Male,Y,4755
Private Law,2013,3,Party,Applicant,Unknown,N,24
Private Law,2013,3,Party,Applicant,Unknown,Y,27
Private Law,2013,3,Party,Respondent,Female,N,6728
Private Law,2013,3,Party,Respondent,Female,Y,3081
Private Law,2013,3,Party,Respondent,Male,N,3818
Private Law,2013,3,Party,Respondent,Male,Y,1005
Private Law,2013,3,Party,Respondent,Unknown,N,132
Private Law,2013,3,Party,Respondent,Unknown,Y,9
Private Law,2013,4,Cases,,,,11577
Private Law,2013,4,Cases with a hearing,,,,10899
Private Law,2013,4,Party,Applicant,Female,N,1720
Private Law,2013,4,Party,Applicant,Female,Y,2456
Private Law,2013,4,Party,Applicant,Male,N,3732
Private Law,2013,4,Party,Applicant,Male,Y,3631
Private Law,2013,4,Party,Applicant,Unknown,N,31
Private Law,2013,4,Party,Applicant,Unknown,Y,10
Private Law,2013,4,Party,Respondent,Female,N,5526
Private Law,2013,4,Party,Respondent,Female,Y,2468
Private Law,2013,4,Party,Respondent,Male,N,3142
Private Law,2013,4,Party,Respondent,Male,Y,815
Private Law,2013,4,Party,Respondent,Unknown,N,83
Private Law,2013,4,Party,Respondent,Unknown,Y,10
Private Law,2014,1,Cases,,,,12019
Private Law,2014,1,Cases with a hearing,,,,11338
Private Law,2014,1,Party,Applicant,Female,N,1946
Private Law,2014,1,Party,Applicant,Female,Y,2574
Private Law,2014,1,Party,Applicant,Male,N,4046
Private Law,2014,1,Party,Applicant,Male,Y,3465
Private Law,2014,1,Party,Applicant,Unknown,N,23
Private Law,2014,1,Party,Applicant,Unknown,Y,14
Private Law,2014,1,Party,Respondent,Female,N,5665
