year,quarter,stage,quarters_after_application,number
2022,3,Decree Absolute,8 to 9,710
2022,3,Decree Absolute,9 to 10,564
2022,3,Decree Absolute,10 to 11,460
2022,3,Decree Absolute,11 to 12,443
2022,3,Decree Absolute,12 to 13,338
2022,3,Decree Absolute,13 to 14,126
2022,3,Decree Absolute,7 to 8,974
2022,3,Decree Absolute,6 to 7,1223
2022,3,Decree Absolute,5 to 6,1635
2022,3,Decree Absolute,4 to 5,2370
2022,3,Decree Absolute,3 to 4,4393
2022,3,Decree Absolute,2 to 3,14005
2022,3,Decree Absolute,1 to 2,4
2022,3,Decree Nisi,12 to 13,98
2022,3,Decree Nisi,11 to 12,134
2022,3,Decree Nisi,10 to 11,116
2022,3,Decree Nisi,9 to 10,121
2022,3,Decree Nisi,8 to 9,193
2022,3,Decree Nisi,7 to 8,341
2022,3,Decree Nisi,6 to 7,533
2022,3,Decree Nisi,5 to 6,716
2022,3,Decree Nisi,4 to 5,961
2022,3,Decree Nisi,3 to 4,2052
2022,3,Decree Nisi,2 to 3,18431
2022,3,Decree Nisi,1 to 2,5183
2022,3,Decree Nisi,0 to 1,2
2022,3,Decree Nisi,13 to 14,42
2022,3,Petition,0 to 1,31026
2022,4,AR Application,8 to 9,341
2022,4,AR Application,7 to 8,420
2022,4,AR Application,6 to 7,605
2022,4,AR Application,5 to 6,827
2022,4,AR Application,4 to 5,1034
2022,4,AR Application,3 to 4,1613
2022,4,AR Application,2 to 3,2469
2022,4,AR Application,1 to 2,845
2022,4,AR Application,0 to 1,460
2022,4,AR Application,9 to 10,275
2022,4,AR Application,12 to 13,91
2022,4,AR Application,11 to 12,178
2022,4,AR Application,10 to 11,205
2022,4,AR Order,12 to 13,107
2022,4,AR Order,11 to 12,225
2022,4,AR Order,10 to 11,338
2022,4,AR Order,9 to 10,413
2022,4,AR Order,8 to 9,604
2022,4,AR Order,7 to 8,602
2022,4,AR Order,6 to 7,814
2022,4,AR Order,5 to 6,931
2022,4,AR Order,4 to 5,1064
2022,4,AR Order,3 to 4,1619
2022,4,AR Order,2 to 3,1989
2022,4,AR Order,1 to 2,56
2022,4,AR Order,0 to 1,4
2022,4,Decree Absolute,6 to 7,1038
2022,4,Decree Absolute,5 to 6,1438
2022,4,Decree Absolute,4 to 5,1931
2022,4,Decree Absolute,3 to 4,3538
2022,4,Decree Absolute,2 to 3,11772
2022,4,Decree Absolute,1 to 2,3
2022,4,Decree Absolute,12 to 13,123
2022,4,Decree Absolute,11 to 12,297
2022,4,Decree Absolute,10 to 11,474
2022,4,Decree Absolute,9 to 10,514
2022,4,Decree Absolute,8 to 9,570
2022,4,Decree Absolute,7 to 8,748
2022,4,Decree Nisi,0 to 1,3
2022,4,Decree Nisi,1 to 2,11152
2022,4,Decree Nisi,2 to 3,8554
2022,4,Decree Nisi,3 to 4,1622
2022,4,Decree Nisi,4 to 5,1000
2022,4,Decree Nisi,5 to 6,619
2022,4,Decree Nisi,6 to 7,329
2022,4,Decree Nisi,7 to 8,208
2022,4,Decree Nisi,8 to 9,110
2022,4,Decree Nisi,9 to 10,159
2022,4,Decree Nisi,12 to 13,47
2022,4,Decree Nisi,11 to 12,81
2022,4,Decree Nisi,10 to 11,122
2022,4,Petition,0 to 1,25748
2023,1,AR Application,9 to 10,330
2023,1,AR Application,10 to 11,267
2023,1,AR Application,8 to 9,415
2023,1,AR Application,7 to 8,589
2023,1,AR Application,5 to 6,1012
2023,1,AR Application,4 to 5,1426
2023,1,AR Application,3 to 4,1906
2023,1,AR Application,2 to 3,2933
2023,1,AR Application,1 to 2,897
2023,1,AR Application,0 to 1,477
2023,1,AR Application,11 to 12,108
2023,1,AR Application,6 to 7,788
2023,1,AR Order,10 to 11,395
2023,1,AR Order,9 to 10,524
2023,1,AR Order,8 to 9,656
2023,1,AR Order,7 to 8,843
2023,1,AR Order,0 to 1,3
2023,1,AR Order,1 to 2,47
2023,1,AR Order,2 to 3,2393
2023,1,AR Order,3 to 4,1820
2023,1,AR Order,4 to 5,1369
2023,1,AR Order,5 to 6,1131
2023,1,AR Order,6 to 7,1009
2023,1,AR Order,23 to 24,1
2023,1,AR Order,14 to 15,1
2023,1,AR Order,11 to 12,156
2023,1,Decree Absolute,10 to 11,495
2023,1,Decree Absolute,9 to 10,620
2023,1,Decree Absolute,8 to 9,770
2023,1,Decree Absolute,7 to 8,950
2023,1,Decree Absolute,4 to 5,2656
2023,1,Decree Absolute,6 to 7,1249
2023,1,Decree Absolute,5 to 6,1749
2023,1,Decree Absolute,2 to 3,13567
2023,1,Decree Absolute,3 to 4,5224
2023,1,Decree Absolute,1 to 2,6
2023,1,Decree Absolute,11 to 12,150
2023,1,Decree Nisi,1 to 2,9955
2023,1,Decree Nisi,2 to 3,13258
2023,1,Decree Nisi,10 to 11,123
2023,1,Decree Nisi,9 to 10,185
2023,1,Decree Nisi,8 to 9,220
2023,1,Decree Nisi,7 to 8,196
2023,1,Decree Nisi,6 to 7,352
2023,1,Decree Nisi,5 to 6,690
2023,1,Decree Nisi,4 to 5,1310
2023,1,Decree Nisi,3 to 4,3116
2023,1,Decree Nisi,11 to 12,49
2023,1,Petition,0 to 1,31431
2023,2,AR Application,0 to 1,414
2023,2,AR Application,1 to 2,530
2023,2,AR Application,2 to 3,2503
2023,2,AR Application,3 to 4,1945
2023,2,AR Application,4 to 5,1301
2023,2,AR Application,5 to 6,951
2023,2,AR Application,6 to 7,696
2023,2,AR Application,7 to 8,561
2023,2,AR Application,8 to 9,397
2023,2,AR Application,9 to 10,312
2023,2,AR Application,10 to 11,105
2023,2,AR Order,0 to 1,4
2023,2,AR Order,1 to 2,15
2023,2,AR Order,2 to 3,1805
2023,2,AR Order,3 to 4,1818
2023,2,AR Order,4 to 5,1390
2023,2,AR Order,5 to 6,1055
2023,2,AR Order,6 to 7,927
2023,2,AR Order,7 to 8,744
2023,2,AR Order,8 to 9,580
2023,2,AR Order,9 to 10,421
2023,2,AR Order,10 to 11,160
2023,2,Decree Absolute,10 to 11,209
2023,2,Decree Absolute,9 to 10,569
2023,2,Decree Absolute,8 to 9,797
2023,2,Decree Absolute,7 to 8,907
2023,2,Decree Absolute,6 to 7,1158
2023,2,Decree Absolute,5 to 6,1631
2023,2,Decree Absolute,4 to 5,2591
2023,2,Decree Absolute,3 to 4,5953
2023,2,Decree Absolute,2 to 3,10298
2023,2,Decree Absolute,1 to 2,8
2023,2,Decree Nisi,1 to 2,3144
2023,2,Decree Nisi,0 to 1,2
2023,2,Decree Nisi,10 to 11,80
2023,2,Decree Nisi,9 to 10,162
2023,2,Decree Nisi,8 to 9,221
2023,2,Decree Nisi,7 to 8,333
2023,2,Decree Nisi,6 to 7,280
2023,2,Decree Nisi,5 to 6,531
2023,2,Decree Nisi,4 to 5,1162
2023,2,Decree Nisi,3 to 4,3075
2023,2,Decree Nisi,2 to 3,17207
2023,2,Petition,0 to 1,28222
2023,3,AR Application,6 to 7,803
2023,3,AR Application,5 to 6,971
2023,3,AR Application,4 to 5,1300
2023,3,AR Application,3 to 4,1933
2023,3,AR Application,2 to 3,2763
2023,3,AR Application,8 to 9,418
2023,3,AR Application,7 to 8,574
2023,3,AR Application,0 to 1,463
2023,3,AR Application,9 to 10,128
2023,3,AR Application,1 to 2,426
2023,3,AR Order,4 to 5,1359
2023,3,AR Order,5 to 6,1090
2023,3,AR Order,6 to 7,982
2023,3,AR Order,7 to 8,755
2023,3,AR Order,8 to 9,595
2023,3,AR Order,9 to 10,225
2023,3,AR Order,12 to 13,1
2023,3,AR Order,0 to 1,1
2023,3,AR Order,1 to 2,8
2023,3,AR Order,2 to 3,1963
2023,3,AR Order,3 to 4,1844
2023,3,Decree Absolute,5 to 6,1523
2023,3,Decree Absolute,4 to 5,2381
2023,3,Decree Absolute,3 to 4,5438
2023,3,Decree Absolute,2 to 3,11470
2023,3,Decree Absolute,1 to 2,5
2023,3,Decree Absolute,0 to 1,3
2023,3,Decree Absolute,9 to 10,285
2023,3,Decree Absolute,8 to 9,769
2023,3,Decree Absolute,7 to 8,1012
2023,3,Decree Absolute,6 to 7,1223
2023,3,Decree Nisi,4 to 5,806
2023,3,Decree Nisi,5 to 6,440
2023,3,Decree Nisi,6 to 7,408
2023,3,Decree Nisi,7 to 8,309
2023,3,Decree Nisi,8 to 9,212
2023,3,Decree Nisi,9 to 10,94
2023,3,Decree Nisi,0 to 1,2
2023,3,Decree Nisi,1 to 2,1776
2023,3,Decree Nisi,2 to 3,20126
2023,3,Decree Nisi,3 to 4,2494
2023,3,Petition,0 to 1,28765
2023,4,AR Application,0 to 1,415
2023,4,AR Application,1 to 2,496
2023,4,AR Application,2 to 3,2551
2023,4,AR Application,3 to 4,1605
2023,4,AR Application,4 to 5,1076
2023,4,AR Application,5 to 6,879
2023,4,AR Application,6 to 7,688
2023,4,AR Application,7 to 8,456
2023,4,AR Application,8 to 9,213
2023,4,AR Order,3 to 4,1469
2023,4,AR Order,2 to 3,1897
2023,4,AR Order,1 to 2,25
2023,4,AR Order,0 to 1,2
2023,4,AR Order,9 to 10,1
2023,4,AR Order,10 to 11,1
2023,4,AR Order,8 to 9,274
2023,4,AR Order,7 to 8,563
2023,4,AR Order,6 to 7,868
2023,4,AR Order,5 to 6,1000
2023,4,AR Order,4 to 5,1256
2023,4,Decree Absolute,5 to 6,1434
2023,4,Decree Absolute,4 to 5,1661
2023,4,Decree Absolute,3 to 4,3841
2023,4,Decree Absolute,2 to 3,10888
2023,4,Decree Absolute,1 to 2,14
2023,4,Decree Absolute,0 to 1,1
2023,4,Decree Absolute,8 to 9,319
2023,4,Decree Absolute,7 to 8,777
2023,4,Decree Absolute,6 to 7,1152
2023,4,Decree Nisi,5 to 6,542
2023,4,Decree Nisi,4 to 5,608
2023,4,Decree Nisi,3 to 4,1431
2023,4,Decree Nisi,2 to 3,14061
2023,4,Decree Nisi,1 to 2,5328
2023,4,Decree Nisi,0 to 1,6
2023,4,Decree Nisi,8 to 9,112
2023,4,Decree Nisi,7 to 8,238
2023,4,Decree Nisi,6 to 7,337
2023,4,Petition,0 to 1,24655
2024,1,AR Application,2 to 3,3019
2024,1,AR Application,4 to 5,1468
2024,1,AR Application,1 to 2,972
2024,1,AR Application,0 to 1,481
2024,1,AR Application,5 to 6,1021
2024,1,AR Application,6 to 7,739
2024,1,AR Application,7 to 8,253
2024,1,AR Application,3 to 4,1789
2024,1,AR Order,0 to 1,6
2024,1,AR Order,1 to 2,64
2024,1,AR Order,2 to 3,2580
2024,1,AR Order,3 to 4,1903
2024,1,AR Order,4 to 5,1444
2024,1,AR Order,5 to 6,1253
2024,1,AR Order,6 to 7,871
2024,1,AR Order,7 to 8,329
2024,1,AR Order,11 to 12,1
2024,1,Decree Absolute,4 to 5,2227
2024,1,Decree Absolute,3 to 4,3567
2024,1,Decree Absolute,2 to 3,14730
2024,1,Decree Absolute,1 to 2,5
2024,1,Decree Absolute,0 to 1,1
2024,1,Decree Absolute,7 to 8,443
2024,1,Decree Absolute,6 to 7,1280
2024,1,Decree Absolute,5 to 6,1708
2024,1,Decree Nisi,4 to 5,1098
2024,1,Decree Nisi,0 to 1,1
2024,1,Decree Nisi,1 to 2,15445
2024,1,Decree Nisi,2 to 3,8302
2024,1,Decree Nisi,3 to 4,1479
2024,1,Decree Nisi,7 to 8,139
2024,1,Decree Nisi,6 to 7,404
2024,1,Decree Nisi,5 to 6,611
2024,1,Petition,0 to 1,29797
2024,2,AR Application,6 to 7,377
2024,2,AR Application,2 to 3,2529
2024,2,AR Application,1 to 2,402
2024,2,AR Application,0 to 1,307
2024,2,AR Application,3 to 4,2087
2024,2,AR Application,4 to 5,1423
2024,2,AR Application,5 to 6,1026
2024,2,AR Order,3 to 4,1977
2024,2,AR Order,4 to 5,1548
2024,2,AR Order,5 to 6,1022
2024,2,AR Order,6 to 7,405
2024,2,AR Order,0 to 1,1
2024,2,AR Order,1 to 2,15
2024,2,AR Order,2 to 3,1761
2024,2,Decree Absolute,6 to 7,574
2024,2,Decree Absolute,5 to 6,1628
2024,2,Decree Absolute,4 to 5,2703
2024,2,Decree Absolute,3 to 4,6800
2024,2,Decree Absolute,2 to 3,8988
2024,2,Decree Absolute,1 to 2,12
2024,2,Decree Absolute,0 to 1,1
2024,2,Decree Nisi,3 to 4,3267
2024,2,Decree Nisi,2 to 3,18397
2024,2,Decree Nisi,1 to 2,1423
2024,2,Decree Nisi,0 to 1,10
2024,2,Decree Nisi,6 to 7,192
2024,2,Decree Nisi,5 to 6,590
2024,2,Decree Nisi,4 to 5,1129
2024,2,Petition,0 to 1,27454
2024,3,AR Application,0 to 1,320
2024,3,AR Application,1 to 2,350
2024,3,AR Application,2 to 3,2843
2024,3,AR Application,3 to 4,2174
2024,3,AR Application,4 to 5,1345
2024,3,AR Application,5 to 6,500
2024,3,AR Order,3 to 4,2167
2024,3,AR Order,4 to 5,1342
2024,3,AR Order,5 to 6,508
2024,3,AR Order,8 to 9,1
2024,3,AR Order,0 to 1,1
2024,3,AR Order,1 to 2,17
2024,3,AR Order,2 to 3,1908
2024,3,Decree Absolute,0 to 1,2
2024,3,Decree Absolute,5 to 6,756
2024,3,Decree Absolute,1 to 2,8
2024,3,Decree Absolute,2 to 3,9999
2024,3,Decree Absolute,3 to 4,6516
2024,3,Decree Absolute,4 to 5,2371
2024,3,Decree Nisi,1 to 2,9
2024,3,Decree Nisi,2 to 3,21259
2024,3,Decree Nisi,3 to 4,2627
2024,3,Decree Nisi,4 to 5,935
2024,3,Decree Nisi,5 to 6,279
2024,3,Decree Nisi,0 to 1,8
2024,3,Petition,0 to 1,28066
2024,4,AR Application,1 to 2,356
2024,4,AR Application,0 to 1,310
2024,4,AR Application,3 to 4,1816
2024,4,AR Application,4 to 5,648
2024,4,AR Application,2 to 3,2850
2024,4,AR Order,4 to 5,609
2024,4,AR Order,6 to 7,1
2024,4,AR Order,0 to 1,4
2024,4,AR Order,1 to 2,19
2024,4,AR Order,2 to 3,2136
2024,4,AR Order,3 to 4,1659
2024,4,Decree Absolute,3 to 4,4432
2024,4,Decree Absolute,4 to 5,1082
2024,4,Decree Absolute,2 to 3,10203
2024,4,Decree Absolute,1 to 2,9
2024,4,Decree Absolute,0 to 1,4
2024,4,Decree Nisi,4 to 5,466
2024,4,Decree Nisi,3 to 4,1884
2024,4,Decree Nisi,0 to 1,5
2024,4,Decree Nisi,1 to 2,20
2024,4,Decree Nisi,2 to 3,19634
2024,4,Petition,0 to 1,25111
2025,1,AR Application,2 to 3,3572
2025,1,AR Application,3 to 4,1026
2025,1,AR Application,1 to 2,453
2025,1,AR Application,0 to 1,393
2025,1,AR Order,2 to 3,2579
2025,1,AR Order,3 to 4,864
2025,1,AR Order,0 to 1,4
2025,1,AR Order,1 to 2,35
2025,1,Decree Absolute,0 to 1,1
2025,1,Decree Absolute,1 to 2,11
2025,1,Decree Absolute,2 to 3,14072
2025,1,Decree Absolute,3 to 4,2342
2025,1,Decree Nisi,0 to 1,5
2025,1,Decree Nisi,3 to 4,1036
2025,1,Decree Nisi,2 to 3,24567
2025,1,Decree Nisi,1 to 2,148
2025,1,Petition,0 to 1,30171
2025,2,AR Application,2 to 3,1842
2025,2,AR Application,0 to 1,347
2025,2,AR Application,1 to 2,448
2025,2,AR Order,2 to 3,782
2025,2,AR Order,0 to 1,7
2025,2,AR Order,1 to 2,17
2025,2,Decree Absolute,1 to 2,12
2025,2,Decree Absolute,2 to 3,4857
2025,2,Decree Absolute,3 to 4,1
2025,2,Decree Absolute,0 to 1,1
2025,2,Decree Nisi,1 to 2,2369
2025,2,Decree Nisi,0 to 1,8
2025,2,Decree Nisi,2 to 3,16888
2025,2,Petition,0 to 1,27614
2025,3,AR Application,0 to 1,392
2025,3,AR Application,1 to 2,198
2025,3,AR Order,1 to 2,4
2025,3,AR Order,0 to 1,2
2025,3,Decree Absolute,0 to 1,1
2025,3,Decree Absolute,1 to 2,4
2025,3,Decree Nisi,1 to 2,111
2025,3,Decree Nisi,0 to 1,2
2025,3,Petition,0 to 1,27498
2025,4,AR Application,0 to 1,191
2025,4,AR Order,0 to 1,3
2025,4,Decree Absolute,0 to 1,2
2025,4,Decree Nisi,0 to 1,3
2025,4,Petition,0 to 1,23901
2009,2,AR Application,61 to 62,2
2009,2,AR Application,60 to 61,3
2009,2,AR Application,59 to 60,2
2009,2,AR Application,58 to 59,4
2009,2,AR Application,57 to 58,2
2009,2,AR Application,56 to 57,3
2009,2,AR Application,55 to 56,3
2009,2,AR Application,54 to 55,1
2009,2,AR Application,53 to 54,2
2009,2,AR Application,52 to 53,4
2009,2,AR Application,51 to 52,4
2009,2,AR Application,49 to 50,5
2009,2,AR Application,48 to 49,5
2009,2,AR Application,47 to 48,4
2009,2,AR Application,46 to 47,3
2009,2,AR Application,45 to 46,8
2009,2,AR Application,44 to 45,2
2009,2,AR Application,43 to 44,1
2009,2,AR Application,42 to 43,5
2009,2,AR Application,41 to 42,4
2009,2,AR Application,40 to 41,6
2009,2,AR Application,39 to 40,5
2009,2,AR Application,38 to 39,6
2009,2,AR Application,37 to 38,9
2009,2,AR Application,36 to 37,6
2009,2,AR Application,35 to 36,2
2009,2,AR Application,34 to 35,5
2009,2,AR Application,33 to 34,6
2009,2,AR Application,32 to 33,6
2009,2,AR Application,31 to 32,8
2009,2,AR Application,30 to 31,9
2009,2,AR Application,22 to 23,16
2009,2,AR Application,23 to 24,13
2009,2,AR Application,24 to 25,19
2009,2,AR Application,25 to 26,12
2009,2,AR Application,26 to 27,14
2009,2,AR Order,0 to 1,270
2009,2,AR Order,1 to 2,1539
2009,2,AR Order,2 to 3,1585
2009,2,AR Order,3 to 4,1415
2009,2,AR Order,4 to 5,1222
2009,2,AR Order,5 to 6,825
2009,2,AR Order,6 to 7,650
2009,2,AR Order,7 to 8,443
2009,2,AR Order,8 to 9,337
2009,2,AR Order,9 to 10,233
2009,2,AR Order,10 to 11,162
2009,2,AR Order,11 to 12,141
2009,2,AR Order,12 to 13,101
2009,2,AR Order,13 to 14,75
2009,2,AR Order,14 to 15,67
2009,2,AR Order,15 to 16,60
2009,2,AR Order,16 to 17,55
2009,2,AR Order,17 to 18,38
2009,2,AR Order,18 to 19,22
2009,2,AR Order,19 to 20,32
2009,2,AR Order,20 to 21,29
2009,2,AR Order,21 to 22,24
2009,2,AR Order,22 to 23,23
2009,2,AR Order,23 to 24,16
2009,2,AR Order,24 to 25,17
2009,2,AR Order,25 to 26,23
2009,2,AR Order,26 to 27,10
2009,2,AR Order,27 to 28,10
2009,2,AR Order,28 to 29,8
2009,2,AR Order,29 to 30,7
2009,2,AR Order,30 to 31,10
2009,2,AR Order,31 to 32,6
2009,2,AR Order,32 to 33,8
2009,2,AR Order,33 to 34,7
2009,2,AR Order,34 to 35,6
2009,2,AR Order,35 to 36,4
2009,2,AR Order,36 to 37,7
2009,2,AR Order,37 to 38,8
2009,2,AR Order,38 to 39,5
2009,2,AR Order,39 to 40,5
2009,2,AR Order,40 to 41,1
2009,2,AR Order,41 to 42,6
2009,2,AR Order,42 to 43,6
2009,2,AR Order,43 to 44,4
2009,2,AR Order,45 to 46,4
2009,2,AR Order,46 to 47,4
2009,2,AR Order,47 to 48,5
2009,2,AR Order,48 to 49,6
2009,2,AR Order,49 to 50,5
2009,2,AR Order,50 to 51,1
2009,2,AR Order,51 to 52,4
2009,2,AR Order,52 to 53,1
2009,2,AR Order,54 to 55,3
2009,2,AR Order,55 to 56,4
2009,2,AR Order,56 to 57,2
2009,2,AR Order,57 to 58,3
2009,2,AR Order,58 to 59,4
2009,2,AR Order,59 to 60,1
2009,2,AR Order,60 to 61,4
2009,2,AR Order,61 to 62,3
2009,2,AR Order,62 to 63,5
2009,2,AR Order,63 to 64,3
2009,2,AR Order,65 to 66,3
2009,2,Decree Absolute,58 to 59,2
2009,2,Decree Absolute,57 to 58,3
2009,2,Decree Absolute,56 to 57,2
2009,2,Decree Absolute,11 to 12,208
2009,2,Decree Absolute,12 to 13,184
2009,2,Decree Absolute,0 to 1,284
2009,2,Decree Absolute,1 to 2,10870
2009,2,Decree Absolute,2 to 3,6607
2009,2,Decree Absolute,3 to 4,3765
2009,2,Decree Absolute,4 to 5,2419
2009,2,Decree Absolute,54 to 55,2
2009,2,Decree Absolute,53 to 54,2
2009,2,Decree Absolute,52 to 53,1
2009,2,Decree Absolute,51 to 52,1
2009,2,Decree Absolute,50 to 51,3
2009,2,Decree Absolute,49 to 50,2
2009,2,Decree Absolute,48 to 49,7
2009,2,Decree Absolute,47 to 48,4
2009,2,Decree Absolute,46 to 47,4
2009,2,Decree Absolute,45 to 46,2
2009,2,Decree Absolute,43 to 44,3
2009,2,Decree Absolute,42 to 43,8
2009,2,Decree Absolute,41 to 42,9
2009,2,Decree Absolute,40 to 41,1
2009,2,Decree Absolute,39 to 40,3
2009,2,Decree Absolute,38 to 39,6
2009,2,Decree Absolute,37 to 38,4
2009,2,Decree Absolute,36 to 37,6
2009,2,Decree Absolute,35 to 36,9
2009,2,Decree Absolute,34 to 35,12
2009,2,Decree Absolute,33 to 34,12
2009,2,Decree Absolute,32 to 33,6
2009,2,Decree Absolute,31 to 32,11
2009,2,Decree Absolute,13 to 14,126
2009,2,Decree Absolute,14 to 15,112
2009,2,Decree Absolute,15 to 16,94
2009,2,Decree Absolute,16 to 17,72
2009,2,Decree Absolute,17 to 18,63
2009,2,Decree Absolute,18 to 19,46
2009,2,Decree Absolute,19 to 20,41
2009,2,Decree Absolute,20 to 21,49
2009,2,Decree Absolute,21 to 22,21
2009,2,Decree Absolute,22 to 23,23
2009,2,Decree Absolute,23 to 24,23
2009,2,Decree Absolute,24 to 25,26
2009,2,Decree Absolute,25 to 26,14
2009,2,Decree Absolute,26 to 27,18
2009,2,Decree Absolute,27 to 28,13
2009,2,Decree Absolute,28 to 29,12
2009,2,Decree Absolute,29 to 30,12
2009,2,Decree Absolute,30 to 31,14
2009,2,Decree Absolute,10 to 11,275
2009,2,Decree Absolute,9 to 10,384
2009,2,Decree Absolute,8 to 9,538
2009,2,Decree Absolute,7 to 8,750
2009,2,Decree Absolute,6 to 7,1033
2009,2,Decree Absolute,5 to 6,1502
2009,2,Decree Absolute,65 to 66,2
2009,2,Decree Absolute,64 to 65,3
2009,2,Decree Absolute,61 to 62,2
2009,2,Decree Absolute,60 to 61,1
2009,2,Decree Nisi,0 to 1,9183
2009,2,Decree Nisi,1 to 2,13583
2009,2,Decree Nisi,2 to 3,3638
2009,2,Decree Nisi,3 to 4,1511
2009,2,Decree Nisi,4 to 5,850
2009,2,Decree Nisi,5 to 6,469
2009,2,Decree Nisi,6 to 7,268
2009,2,Decree Nisi,7 to 8,184
2009,2,Decree Nisi,8 to 9,136
2009,2,Decree Nisi,9 to 10,97
2009,2,Decree Nisi,10 to 11,74
2009,2,Decree Nisi,11 to 12,48
2009,2,Decree Nisi,12 to 13,32
2009,2,Decree Nisi,13 to 14,32
2009,2,Decree Nisi,14 to 15,27
2009,2,Decree Nisi,15 to 16,21
2009,2,Decree Nisi,16 to 17,18
2009,2,Decree Nisi,17 to 18,15
2009,2,Decree Nisi,18 to 19,16
2009,2,Decree Nisi,19 to 20,13
2009,2,Decree Nisi,20 to 21,9
2009,2,Decree Nisi,21 to 22,11
2009,2,Decree Nisi,22 to 23,5
2009,2,Decree Nisi,23 to 24,9
2009,2,Decree Nisi,24 to 25,6
2009,2,Decree Nisi,25 to 26,4
2009,2,Decree Nisi,26 to 27,3
2009,2,Decree Nisi,27 to 28,5
2009,2,Decree Nisi,28 to 29,3
2009,2,Decree Nisi,29 to 30,8
2009,2,Decree Nisi,30 to 31,3
2009,2,Decree Nisi,31 to 32,2
2009,2,Decree Nisi,32 to 33,2
2009,2,Decree Nisi,33 to 34,5
2009,2,Decree Nisi,34 to 35,3
2009,2,Decree Nisi,36 to 37,2
2009,2,Decree Nisi,37 to 38,1
2009,2,Decree Nisi,40 to 41,1
2009,2,Decree Nisi,41 to 42,2
2009,2,Decree Nisi,42 to 43,2
2009,2,Decree Nisi,53 to 54,3
2009,2,Decree Nisi,60 to 61,1
2009,2,Decree Nisi,61 to 62,1
2009,2,Decree Nisi,63 to 64,1
2009,2,Hearing,3 to 4,796
2009,2,Hearing,4 to 5,555
2009,2,Hearing,5 to 6,399
2009,2,Hearing,65 to 66,2
2009,2,Hearing,64 to 65,1
2009,2,Hearing,63 to 64,2
2009,2,Hearing,61 to 62,1
2009,2,Hearing,57 to 58,2
2009,2,Hearing,56 to 57,2
2009,2,Hearing,55 to 56,3
2009,2,Hearing,54 to 55,1
2009,2,Hearing,53 to 54,2
2009,2,Hearing,52 to 53,4
2009,2,Hearing,50 to 51,2
2009,2,Hearing,49 to 50,1
2009,2,Hearing,48 to 49,1
2009,2,Hearing,47 to 48,1
2009,2,Hearing,46 to 47,2
2009,2,Hearing,45 to 46,4
2009,2,Hearing,44 to 45,2
2009,2,Hearing,43 to 44,1
2009,2,Hearing,42 to 43,4
2009,2,Hearing,41 to 42,10
2009,2,Hearing,39 to 40,6
2009,2,Hearing,38 to 39,7
2009,2,Hearing,37 to 38,5
2009,2,Hearing,36 to 37,4
2009,2,Hearing,35 to 36,2
2009,2,Hearing,34 to 35,5
2009,2,Hearing,33 to 34,4
2009,2,Hearing,32 to 33,6
2009,2,Hearing,31 to 32,2
2009,2,Hearing,30 to 31,6
2009,2,Hearing,29 to 30,6
2009,2,Hearing,28 to 29,7
2009,2,Hearing,27 to 28,5
2009,2,Hearing,26 to 27,7
2009,2,Hearing,25 to 26,10
2009,2,Hearing,24 to 25,12
2009,2,Hearing,23 to 24,7
2009,2,Hearing,22 to 23,11
2009,2,Hearing,21 to 22,12
2009,2,Hearing,20 to 21,28
2009,2,Hearing,19 to 20,17
2009,2,Hearing,18 to 19,18
2009,2,Hearing,17 to 18,26
2009,2,Hearing,16 to 17,28
2009,2,Hearing,15 to 16,23
2009,2,Hearing,14 to 15,38
2009,2,Hearing,13 to 14,50
2009,2,Hearing,12 to 13,62
2009,2,Hearing,11 to 12,66
2009,2,Hearing,10 to 11,70
2009,2,Hearing,9 to 10,84
2009,2,Hearing,8 to 9,127
2009,2,Hearing,7 to 8,191
2009,2,Hearing,6 to 7,248
2009,2,Hearing,0 to 1,305
2009,2,Hearing,1 to 2,1336
2009,2,Hearing,2 to 3,1063
2009,2,Petition,0 to 1,32497
2009,3,AR Application,0 to 1,1978
2009,3,AR Application,1 to 2,2934
2009,3,AR Application,2 to 3,2396
2009,3,AR Application,3 to 4,1566
2009,3,AR Application,4 to 5,1038
2009,3,AR Application,5 to 6,610
2009,3,AR Application,6 to 7,483
2009,3,AR Application,7 to 8,278
2009,3,AR Application,8 to 9,267
2009,3,AR Application,9 to 10,171
2009,3,AR Application,10 to 11,133
2009,3,AR Application,11 to 12,111
2009,3,AR Application,12 to 13,101
2009,3,AR Application,13 to 14,63
2009,3,AR Application,14 to 15,73
2009,3,AR Application,15 to 16,65
2009,3,AR Application,16 to 17,45
2009,3,AR Application,17 to 18,29
2009,3,AR Application,18 to 19,36
2009,3,AR Application,19 to 20,23
2009,3,AR Application,20 to 21,21
2009,3,AR Application,21 to 22,15
2009,3,AR Application,22 to 23,13
2009,3,AR Application,23 to 24,14
2009,3,AR Application,24 to 25,24
2009,3,AR Application,25 to 26,14
2009,3,AR Application,26 to 27,17
2009,3,AR Application,64 to 65,1
2009,3,AR Application,63 to 64,6
2009,3,AR Application,62 to 63,1
2009,3,AR Application,61 to 62,3
2009,3,AR Application,60 to 61,1
2009,3,AR Application,59 to 60,3
2009,3,AR Application,58 to 59,2
2009,3,AR Application,57 to 58,7
2009,3,AR Application,56 to 57,2
2009,3,AR Application,55 to 56,5
2009,3,AR Application,54 to 55,1
2009,3,AR Application,53 to 54,3
2009,3,AR Application,52 to 53,2
