keyword,search_volume,cpc,competition,value_index,bucket,source
backup battery storage,10,1.69,HIGH,16.9,green_retrofit,expanded
solar roofing near me,10,1.69,MEDIUM,16.9,green_retrofit,expanded
warm home insulation grants,10,1.69,LOW,16.9,green_retrofit,expanded
eicr safety check,20,0.84,HIGH,16.8,landlord_compliance,expanded
government grant for ground source heat pump,10,1.68,HIGH,16.8,green_retrofit,expanded
typical cost of air source heat pump,10,1.68,HIGH,16.8,green_retrofit,expanded
autonet van insurance quote,10,1.67,HIGH,16.7,motor_fleet,expanded
average cost for 2 story extension,10,1.67,MEDIUM,16.7,construction_trades,expanded
boiler upgrade scheme gov,10,1.67,LOW,16.7,green_retrofit,expanded
electric car charging point fitting,10,1.67,HIGH,16.7,green_retrofit,expanded
home tuition centre near me,10,1.66,HIGH,16.6,education_childcare,expanded
immigration law firm nottingham,10,1.66,MEDIUM,16.6,immigration_relocation,expanded
sodium ion battery home storage,10,1.66,HIGH,16.6,green_retrofit,expanded
stepchange self employed,50,0.33,MEDIUM,16.5,insolvency_debt,expanded
domestic solar storage batteries,10,1.64,HIGH,16.4,green_retrofit,expanded
empty building business rates relief,10,1.64,LOW,16.4,commercial_property,expanded
air source central heating cost,10,1.63,HIGH,16.3,green_retrofit,expanded
average cost of building an extension per square metre,10,1.63,MEDIUM,16.3,construction_trades,expanded
cost of zappi charger,10,1.63,HIGH,16.3,green_retrofit,expanded
cost to turn loft into bedroom,10,1.63,LOW,16.3,construction_trades,expanded
government funded loft and cavity wall insulation,10,1.63,MEDIUM,16.3,green_retrofit,expanded
average price to convert a garage,10,1.62,MEDIUM,16.2,construction_trades,expanded
cost to install a tesla charger at home,10,1.62,HIGH,16.2,green_retrofit,expanded
government grants for air source heating,10,1.6,HIGH,16.0,green_retrofit,expanded
permitted development right to light,10,1.6,MEDIUM,16.0,planning_development,expanded
home ev charge point cost,10,1.59,HIGH,15.9,green_retrofit,expanded
extension per m2,20,0.79,MEDIUM,15.8,construction_trades,expanded
one story extension cost,20,0.79,MEDIUM,15.8,construction_trades,expanded
cost of installing electric charging point at home,10,1.57,HIGH,15.7,green_retrofit,expanded
cost for home ev charger,10,1.56,HIGH,15.6,green_retrofit,expanded
grant aerona3,30,0.52,HIGH,15.6,green_retrofit,expanded
average cost of extension on house,10,1.55,HIGH,15.5,construction_trades,expanded
at home car charging station cost,10,1.54,HIGH,15.4,green_retrofit,expanded
nursery fees uk government funding,20,0.77,LOW,15.4,education_childcare,expanded
tesla battery for home energy storage,10,1.54,HIGH,15.4,green_retrofit,expanded
cost to charge electric car from home,10,1.53,HIGH,15.3,green_retrofit,expanded
cost of a second floor extension,10,1.52,MEDIUM,15.2,construction_trades,expanded
cost to extend second floor,10,1.52,MEDIUM,15.2,construction_trades,expanded
back of house extension cost,10,1.51,HIGH,15.1,construction_trades,expanded
home battery setup,10,1.51,HIGH,15.1,green_retrofit,expanded
approximate cost of loft conversion,10,1.5,MEDIUM,15.0,construction_trades,expanded
cost of ev charge point installation,10,1.5,HIGH,15.0,green_retrofit,expanded
tusker cars nhs,30,0.5,MEDIUM,15.0,motor_fleet,expanded
average dormer loft conversion cost,20,0.74,LOW,14.8,construction_trades,expanded
cost per metre extension,20,0.74,MEDIUM,14.8,construction_trades,expanded
home electric charging point cost,10,1.48,HIGH,14.8,green_retrofit,expanded
kitchen extension cost per m2,40,0.37,MEDIUM,14.8,construction_trades,expanded
nursery home tutors near me,10,1.48,HIGH,14.8,education_childcare,expanded
cost to install charger for electric car,10,1.47,MEDIUM,14.7,green_retrofit,expanded
cost of electric car charger for home,10,1.46,HIGH,14.6,green_retrofit,expanded
loft conversion with balcony cost,10,1.46,MEDIUM,14.6,construction_trades,expanded
single room extension cost,20,0.73,HIGH,14.6,construction_trades,expanded
cost to install a tesla wall connector,10,1.45,HIGH,14.5,green_retrofit,expanded
econoloft cost,10,1.45,HIGH,14.5,construction_trades,expanded
engineer report for house,10,1.45,HIGH,14.5,building_defects,expanded
engineers report for house,10,1.45,HIGH,14.5,building_defects,expanded
fast charging station cost,10,1.45,HIGH,14.5,green_retrofit,expanded
flat pack extension cost,10,1.44,HIGH,14.4,construction_trades,expanded
private nursery fees uk,10,1.44,MEDIUM,14.4,education_childcare,expanded
restrictive covenant advice,10,1.44,MEDIUM,14.4,employment_hr,expanded
cost of installing a tesla charger,10,1.42,HIGH,14.2,green_retrofit,expanded
tesla supercharger for home,10,1.42,HIGH,14.2,green_retrofit,expanded
ac home battery,10,1.41,HIGH,14.1,green_retrofit,expanded
audi a3 company car tax calculator,10,1.41,LOW,14.1,motor_fleet,expanded
convert garage to granny flat cost,10,1.41,MEDIUM,14.1,construction_trades,expanded
garage conversion to granny flat cost,10,1.41,MEDIUM,14.1,construction_trades,expanded
nursery fees 3 year olds uk,10,1.4,LOW,14.0,education_childcare,expanded
tusker car fleet,10,1.4,MEDIUM,14.0,motor_fleet,expanded
average cost to convert a garage into a bedroom,10,1.39,MEDIUM,13.9,construction_trades,expanded
gas certificate and boiler service cost,10,1.39,MEDIUM,13.9,landlord_compliance,expanded
domestic energy storage,10,1.37,MEDIUM,13.7,green_retrofit,expanded
domestic power storage,10,1.37,MEDIUM,13.7,green_retrofit,expanded
commercial property investment agents,10,1.36,LOW,13.6,commercial_property,expanded
cost for home electric car charger,10,1.36,MEDIUM,13.6,green_retrofit,expanded
cost to install charger for tesla,10,1.36,HIGH,13.6,green_retrofit,expanded
disability employment advice,10,1.36,LOW,13.6,employment_hr,expanded
business rates rural relief,30,0.45,LOW,13.5,commercial_property,expanded
cost of installing charger for electric car,10,1.35,HIGH,13.5,green_retrofit,expanded
cost to install ev charging point at home,10,1.35,HIGH,13.5,green_retrofit,expanded
lg home battery backup,10,1.35,HIGH,13.5,green_retrofit,expanded
rural business rate relief,30,0.45,LOW,13.5,commercial_property,expanded
cost of air to water heating system,10,1.34,MEDIUM,13.4,green_retrofit,expanded
solar power packs for homes,10,1.34,HIGH,13.4,green_retrofit,expanded
air source heat pump annual service cost,10,1.33,MEDIUM,13.3,green_retrofit,expanded
eco scheme external wall insulation,10,1.33,MEDIUM,13.3,green_retrofit,expanded
insulation grants for tenants,10,1.33,HIGH,13.3,green_retrofit,expanded
tusker car benefit scheme prices,10,1.33,LOW,13.3,motor_fleet,expanded
gas boiler certificate cost,20,0.66,MEDIUM,13.2,landlord_compliance,expanded
insulation grants available,10,1.32,MEDIUM,13.2,green_retrofit,expanded
misconduct unfair dismissal,10,1.32,LOW,13.2,employment_hr,expanded
solicitors fees to buy freehold,10,1.32,MEDIUM,13.2,leasehold_enfranchisement,expanded
unfair dismissal misconduct,10,1.32,LOW,13.2,employment_hr,expanded
budget house extension,10,1.31,HIGH,13.1,construction_trades,expanded
rear and side extension cost,10,1.31,HIGH,13.1,construction_trades,expanded
solar house battery backup,10,1.3,HIGH,13.0,green_retrofit,expanded
grant air source,20,0.64,HIGH,12.8,green_retrofit,expanded
ovo energy insulation grants,20,0.64,LOW,12.8,green_retrofit,expanded
air to water heating price,10,1.27,MEDIUM,12.7,green_retrofit,expanded
air to water heating system price,10,1.27,MEDIUM,12.7,green_retrofit,expanded
cost of installing car charger,10,1.27,HIGH,12.7,green_retrofit,expanded
solar backup battery for home,10,1.27,HIGH,12.7,green_retrofit,expanded
steel beams for loft conversion price,10,1.27,HIGH,12.7,construction_trades,expanded
rough price for single storey extension,10,1.26,HIGH,12.6,construction_trades,expanded
unfair dismissal equality act 2010,10,1.25,LOW,12.5,employment_hr,expanded
40sqm extension cost,10,1.24,HIGH,12.4,construction_trades,expanded
rough cost of single story extension,10,1.24,MEDIUM,12.4,construction_trades,expanded
bik calculator electric car,30,0.41,MEDIUM,12.3,motor_fleet,expanded
cost of building a kitchen extension,10,1.23,MEDIUM,12.3,construction_trades,expanded
cost of charging point installation,10,1.23,HIGH,12.3,green_retrofit,expanded
cost per square meter single storey extension,10,1.23,MEDIUM,12.3,construction_trades,expanded
home ev charge point installation,10,1.23,HIGH,12.3,green_retrofit,expanded
home solar battery cost,10,1.23,HIGH,12.3,green_retrofit,expanded
house solar battery cost,10,1.23,HIGH,12.3,green_retrofit,expanded
household solar battery cost,10,1.23,HIGH,12.3,green_retrofit,expanded
japanese knotweed how much to remove,10,1.23,MEDIUM,12.3,building_defects,expanded
panasonic digital business system,10,1.23,HIGH,12.3,business_services,expanded
calculate marriage value lease extension,10,1.22,LOW,12.2,leasehold_enfranchisement,expanded
commercial lease renewal negotiation,10,1.22,MEDIUM,12.2,commercial_property,expanded
cost of a home charging station,10,1.22,HIGH,12.2,green_retrofit,expanded
cost of room addition to house,10,1.22,MEDIUM,12.2,construction_trades,expanded
cost to install electric car charging point,10,1.22,HIGH,12.2,green_retrofit,expanded
home battery storage with solar,10,1.22,HIGH,12.2,green_retrofit,expanded
grant aerona 3,110,0.11,HIGH,12.1,green_retrofit,expanded
home energy storage unit,10,1.21,HIGH,12.1,green_retrofit,expanded
monocrystalline solar panel price uk,10,1.21,HIGH,12.1,green_retrofit,expanded
average cost to install air source heat pump,10,1.2,HIGH,12.0,green_retrofit,expanded
car list prices for p11d purposes,10,1.2,LOW,12.0,motor_fleet,expanded
cost tesla home charger,10,1.2,HIGH,12.0,green_retrofit,expanded
loft conversion cost northern ireland,20,0.6,LOW,12.0,construction_trades,expanded
modular loft conversion cost,20,0.59,MEDIUM,11.8,construction_trades,expanded
solid wall grants,10,1.18,MEDIUM,11.8,green_retrofit,expanded
cost of installing home electric car charger,10,1.17,MEDIUM,11.7,green_retrofit,expanded
giant knotweed removal,10,1.17,HIGH,11.7,building_defects,expanded
how much will it cost to buy my freehold,10,1.16,MEDIUM,11.6,leasehold_enfranchisement,expanded
lease car bik calculator,10,1.16,LOW,11.6,motor_fleet,expanded
biggest home battery storage,10,1.15,HIGH,11.5,green_retrofit,expanded
bringing a claim for unfair dismissal,10,1.15,HIGH,11.5,employment_hr,expanded
commercial realtor,10,1.14,HIGH,11.4,commercial_property,expanded
cost of drawing plans for an extension,10,1.14,HIGH,11.4,planning_development,expanded
off grid solar system uk cost,10,1.14,HIGH,11.4,green_retrofit,expanded
cost 2 storey extension per m2,10,1.13,HIGH,11.3,construction_trades,expanded
ducted air source heat pump cost,10,1.13,HIGH,11.3,green_retrofit,expanded
insulation grants for rented properties,10,1.13,HIGH,11.3,green_retrofit,expanded
home office voip phone,10,1.11,HIGH,11.1,business_services,expanded
cost of home solar battery storage,10,1.1,HIGH,11.0,green_retrofit,expanded
cost of lasting power of attorney forms,10,1.1,MEDIUM,11.0,later_life,expanded
integrated garage conversion cost,10,1.09,LOW,10.9,construction_trades,expanded
price to convert garage to living space,10,1.09,MEDIUM,10.9,construction_trades,expanded
car p11d rates,40,0.27,LOW,10.8,motor_fleet,expanded
p11d car price,40,0.27,LOW,10.8,motor_fleet,expanded
under floor insulation grant,20,0.54,MEDIUM,10.8,green_retrofit,expanded
under permitted development,30,0.36,LOW,10.8,planning_development,expanded
compare energy suppliers money saving expert,10,1.07,MEDIUM,10.7,business_services,expanded
cost to install ev charging point,10,1.06,MEDIUM,10.6,green_retrofit,expanded
installing a car charger at home cost,10,1.05,HIGH,10.5,green_retrofit,expanded
average cost of bungalow extension,10,1.04,MEDIUM,10.4,construction_trades,expanded
campervan solar panel fitters near me,20,0.52,HIGH,10.4,green_retrofit,expanded
cost of installing car charging point,10,1.04,MEDIUM,10.4,green_retrofit,expanded
dunfermline nursery fees,10,1.03,LOW,10.3,education_childcare,expanded
install charging station at home cost,10,1.03,HIGH,10.3,green_retrofit,expanded
loft conversion price per square metre,10,1.03,HIGH,10.3,construction_trades,expanded
ground floor house extension cost,10,1.02,HIGH,10.2,construction_trades,expanded
cavity wall insulation free grant,10,1.01,HIGH,10.1,green_retrofit,expanded
free home loft insulation,10,1.01,HIGH,10.1,green_retrofit,expanded
grants for exterior wall insulation,10,1.01,MEDIUM,10.1,green_retrofit,expanded
grants for flat roof insulation,10,1.01,HIGH,10.1,green_retrofit,expanded
grants for outside wall insulation,10,1.01,MEDIUM,10.1,green_retrofit,expanded
square meter price for extension,10,1.01,MEDIUM,10.1,construction_trades,expanded
square metre price for extensions,10,1.01,MEDIUM,10.1,construction_trades,expanded
modular house extension cost,10,1,HIGH,10,construction_trades,expanded
cost of 3 metre single storey extension,10,0.98,LOW,9.8,construction_trades,expanded
electric car charging station home installation cost,10,0.98,HIGH,9.8,green_retrofit,expanded
electric charging station at home cost,10,0.97,HIGH,9.7,green_retrofit,expanded
mitsubishi ecodan heat pump prices,10,0.97,HIGH,9.7,green_retrofit,expanded
unfair dismissal tribunal costs,10,0.97,LOW,9.7,employment_hr,expanded
cost of installing an electric car charging point,10,0.96,HIGH,9.6,green_retrofit,expanded
small business rate relief for holiday cottages,10,0.96,HIGH,9.6,commercial_property,expanded
cost to install home car charger,10,0.95,HIGH,9.5,green_retrofit,expanded
selling your land to a developer,10,0.95,MEDIUM,9.5,planning_development,expanded
cost to convert single garage into room,10,0.94,MEDIUM,9.4,construction_trades,expanded
tusker car salary sacrifice example,10,0.94,LOW,9.4,motor_fleet,expanded
attic dormer cost,30,0.31,LOW,9.3,construction_trades,expanded
front house extension cost,10,0.93,LOW,9.3,construction_trades,expanded
octopus electric dreams car scheme,10,0.93,MEDIUM,9.3,motor_fleet,expanded
small pbx,10,0.93,HIGH,9.3,business_services,expanded
small pbx phone system,10,0.93,HIGH,9.3,business_services,expanded
cost to install car charging point at home,10,0.92,HIGH,9.2,green_retrofit,expanded
garage conversion cost breakdown,10,0.92,MEDIUM,9.2,construction_trades,expanded
planning development rights,10,0.92,LOW,9.2,planning_development,expanded
victorian terrace kitchen extension cost,10,0.92,LOW,9.2,construction_trades,expanded
off grid home battery system,10,0.91,HIGH,9.1,green_retrofit,expanded
cost to install electric charging point at home,10,0.9,MEDIUM,9.0,green_retrofit,expanded
cost to run an air source heat pump,10,0.9,HIGH,9.0,green_retrofit,expanded
employment tribunal wrongful dismissal,10,0.9,MEDIUM,9.0,employment_hr,expanded
tusker salary sacrifice car prices,30,0.3,MEDIUM,9.0,motor_fleet,expanded
average cost to install car charger,10,0.89,MEDIUM,8.9,green_retrofit,expanded
private computer tutor near me,10,0.89,MEDIUM,8.9,education_childcare,expanded
uk visa consultant near me,10,0.89,MEDIUM,8.9,immigration_relocation,expanded
grant aerona r32,20,0.44,HIGH,8.8,green_retrofit,expanded
landlord insulation grant,10,0.88,MEDIUM,8.8,green_retrofit,expanded
average cost home addition per square foot,10,0.87,MEDIUM,8.7,construction_trades,expanded
average cost of a home addition per square foot,10,0.87,MEDIUM,8.7,construction_trades,expanded
average cost of home addition per square foot,10,0.87,MEDIUM,8.7,construction_trades,expanded
average cost of house addition per square foot,10,0.87,MEDIUM,8.7,construction_trades,expanded
average cost per sq foot for home addition,10,0.87,MEDIUM,8.7,construction_trades,expanded
